###PLEASE READ
#This file contains mean gene expression values for every gene in every cell type of Drosophila melanogaster Ral517, as published in Witt et al. 2019. It is important to note that for most genes you are likely to observe a drop-off in expression in late spermatocytes, early spermatids, and late spermatids due to global post-meiotic down-regulation of gene expression.  Be careful not to over-interpret such events unless your #gene of interest deviates from global expression trends. 
#


"RNA.Early.spermatids" "RNA.Late.spermatocytes" "RNA.Early.spermatocytes" "RNA.Hub.cells" "RNA.Cyst" "RNA.Late.spermatogonia" "RNA.GSC..Early.spermatogonia" "RNA.Epithelial.cells" "RNA.Late.spermatids"
"Gdi" 0.15538792647393 0.129813786138041 0.126721351494681 0.192974992599207 0.239471868704831 0.694237242090531 1.84936034972348 0.533183539561701 0.132388749139985
"CG33298" 0.00277221433694367 0.00882870155091973 0.00882704281503478 0.00780208675878911 0.0176518335442057 0.0444698578505592 0.0885092667557781 0.0157740941666204 0.0124929414880592
"Oatp30B" 0.393467547912627 0.333225386394737 0.296182725950794 0.412839155487944 0.273303506826379 0.244809455981149 0.183399195460397 0.276424466824647 1.33963534787027
"CG31883" 0 0 0 0 0.000442987046929987 0 0 0.00499792086492019 0
"CG17855" 0 0.00031716278855867 0.000696156084736397 0 0.000203798552304756 0 0.00156002857348335 0 0
"Cpr30B" 0 0.000338406898763038 0 0 0.000291459888487734 0.0043824348736481 0 0 0
"jp" 0.0501537922269861 0.0607013271429301 0.047522869734129 0.0526267922359923 0.033902576923904 0.0222027452635643 0.00156002857348335 0.0368748322217022 0.0109137122594809
"CG3838" 0.0296334479974266 0.0386423733564799 0.0661552651899057 0.108801150526185 0.154496752838379 0.289714432840512 0.229912903434199 0.0767612157757957 0.0334442348570913
"Mtpalpha" 0.0242195067138228 0.019685131880952 0.0223996555051985 0.0423458689727803 0.0297643689174207 0.0349927044736289 0.0502878042044142 0.231745645532387 0.0237230827114719
"CG31709" 23.2283368058089 21.2097584544686 18.6580325066225 17.892902247027 16.3243293819086 13.2757296750849 8.9791287992939 13.7010452675427 19.3822462002865
"gcm" 0.279707825939397 0.274135293480472 0.28313418402994 0.25905067439784 0.280179964062462 0.260847764240091 0.232664972895174 0.247521109984453 0.234928740208584
"CR43621" 0.761234788783001 0.788948759872203 0.862906559810881 0.735670114362354 0.855779839614052 0.655466436536395 0.182294873896905 0.647865523539221 0.789572285182535
"CG3841" 0.205844021361985 0.197586964047634 0.207421496156303 0.211312681689075 0.282201564631878 0.276874864364237 0.138437137569482 0.126807649098304 0.0925092577434109
"CG4382" 0 0 0.000153685115488985 0 0.000292340437397818 0 0 0 0
"gcm2" 0.00396120171001985 0.00441783026123051 0.00764107851885179 0.0126414520048554 0.00568274243795412 0.00912848893270534 0.00576633897747509 0.00188667569252318 0
"Trx-2" 0.430827953929004 0.439129568602298 0.518906398054053 0.674488249215088 0.969118732570967 2.28941818736345 5.24075260116447 1.1757604714366 0.437883761208161
"GlcAT-S" 0.585257693902769 0.704041386885693 0.733342444770133 0.756350944405706 0.825067824621604 0.975669681582652 0.86355421425904 0.530902273159103 0.556771058703686
"CG31882" 3.59029823296073 3.55178527735056 3.21918913609076 3.21387714025914 2.68794230612319 2.08385564666517 1.02500264282114 2.52473959128345 3.13323563498823
"Apoltp" 0.0900060275828422 0.0878155356786034 0.0797095005805785 0.10936880603769 0.0655706902981579 0.0355476053829595 0.0297401887791899 0.0483355953569952 0.0423353638864197
"CG33299" 0 0 0 0 0.00030734576456317 0 0.00150347905052291 0 0
"CR46208" 0 0.000506757752404737 0.000269056968777284 0 0 0 0 0 0
"CR44150" 0.0030349254740131 0.00170360328350473 0.00356313011098667 0.000937432387689038 0.00224238377461913 0.00111418961702295 0.00140852132867507 0.00263110256951738 0
"Pka-C1" 0.0607520979858873 0.0580570724197608 0.0467950363382264 0.0714345398187679 0.0707827098292334 0.0805062993884522 0.116353876447153 0.282085345377367 0.0491858594142825
"hoip" 0.0286054296411934 0.0234443747656242 0.0187395118173666 0.0266362740228147 0.0501218800375211 0.150632812007183 1.04463171188086 0.337389585486056 0.0194315927354457
"pelo" 0.244622644057262 0.352049222935766 0.470741123209647 0.643765371642073 0.710425946555053 0.954360378164187 1.04535263647469 0.25192031193323 0.24533319856661
"CG31710" 0.0277123087673351 0.0571331189937058 0.0518657866912621 0.11138010245538 0.115592576187262 0.251319083151966 0.154710375978043 0.277606922083225 0.0112517811511662
"CG4364" 0.0126089118229335 0.0114368138000738 0.017047940874798 0.0360447621595669 0.0452601914278516 0.144948520910581 0.540825371870053 0.11731700609882 0.00897688659568465
"Nckx30C" 0.0817561041717404 0.110621580875718 0.0974677880013485 0.0942969954726773 0.0742637934973172 0.0482403892407106 0.0138203747826898 0.0584549184208104 0.283923802602319
"CG13117" 0.0075148256343951 0.0076695656846784 0.00637435743564339 0.0149248320481361 0.00898847741663357 0.012758343428897 0.0213753404995896 0.76706852552616 0.0285914555708143
"Cyp4e3" 0 0 0.000428725914924488 0 0.000472774180654549 0 0 0.0100783095577536 0
"zf30C" 0.0244577268913027 0.0163556794096842 0.0131787199056202 0.0277763514669847 0.0273455097826838 0.0568725016999021 0.212901583910332 0.0540022867366558 0.0137995737312925
"Taf11" 0.256770325300351 0.249782028757603 0.227922284943201 0.256976487108572 0.290701574240251 0.495625547568985 0.81326277619613 0.265824669167278 0.221505345085399
"und" 1.98462810914539 1.93801114823601 2.07044978413803 1.84386659447299 2.02125992997514 2.24799178289275 2.42010162471483 1.4707315368525 1.25059285387063
"CG17633" 0 0.000510509032543632 0 0 0.000318257936800905 0.00116229753212852 0 0 0
"IP3K1" 0.00523366899131583 0.00175574870478034 0.00277107008972688 0.0111743617605933 0.00313025584712409 0.0037531741640826 0.00454752904252351 0.101776477419137 0
"CR18854" 0.0958669963170817 0.0832345716952143 0.101890585509803 0.191745267410547 0.160233658651058 0.214245450003889 0.721299904968257 0.124481626479603 0.474462101826094
"CG4036" 0.0325606289540371 0.0425336471816382 0.0574610586209165 0.112990594451411 0.197672936782673 0.417952789696005 0.754251556691642 0.0682307797009151 0.0289026544426291
"CG13123" 0.153464828210694 0.200037848337172 0.194238880045004 0.235756714479353 0.22709488727589 0.417294869921734 0.341929768510332 0.106219459758014 0.0736395480315872
"nAChRalpha6" 0.00800307711488241 0.0101167968894595 0.0103920067299934 0.00689482036682817 0.0163553246127232 0.0229456215936307 0.0112525506534135 0.00212559169864534 0
"CR43766" 0.54480741681639 0.440990569552298 0.326061248902483 0.435969894379517 0.344322468662069 0.347519196170692 0.151497617884313 0.266824286340377 0.281195081107967
"CR44801" 0.0743889417429181 0.0754710484288097 0.0964447425614065 0.0948812630061059 0.140027381483221 0.105158256710209 0.0234698163399877 0.054170120451309 0.0453142309224366
"CR44701" 0.0106932172307156 0.0102255484195007 0.0156729217694278 0.00882746880949117 0.0201744039541163 0.00394228662582377 0.00213852464467878 0.00411760069010267 0
"FKBP59" 0.126958651503697 0.172109060014989 0.449571952383584 0.652983417348132 1.35197472087325 2.8747944620667 4.30462972593412 0.462774986251044 0.117271589436508
"CG34183" 0.0173250111062597 0.0132380793785846 0.0275350725849926 0.0537882120873224 0.0593457150241762 0.145930838316035 0.594375204803057 0.092978628222228 0
"CG4537" 0.0264730708523876 0.0256645935367713 0.0297198916788739 0.0813194954449825 0.14897344018789 0.610124065132189 1.29283100991635 0.0739651800832377 0.013997804338663
"mtDNA-helicase" 0.00279486348361083 0.00118755407371167 0.00134207561848794 0.00541976610177761 0.00486900159458753 0.0222232308928652 0.0867289204470295 0.00189594306103799 0
"Uhg2" 0.000962820957569732 0.00335687280387789 0.00403400776029133 0.00471354220063232 0.0106936439309534 0.0447688880061982 0.32380021842474 0.0709913579836997 0.0262459269602099
"snoRNA:Me18S-A1576" 0 0.000311116503797177 0 0.000788428021173392 0.000386305544154025 0 0 0 0
"Bka" 0.13826652360699 0.137896170773348 0.159409690081656 0.18366578324504 0.207963646512862 0.316008980138893 0.50540742538914 0.159965103419634 0.0506480372934131
"RpS2" 0.489114937302399 0.421723448909871 0.650606891572467 1.80542064030331 3.43738182289114 8.96408350260533 18.713301346256 6.98591672073799 0.528375493582671
"CG13124" 0.00429888950345897 0.00130282309679996 0.00256742564254106 0 0.00352434984771518 0.00421327195107052 0.00147238085898994 0.14293790714881 0
"Etl1" 0.0275664476367415 0.0437306182590918 0.056565916549355 0.0754647824098614 0.0659871993179223 0.106235862861968 0.231364795188 0.0300778057236534 0.0137363958169927
"Srp54" 0.0106055831157059 0.0106048979006614 0.0111144056139841 0.0149854715044383 0.0222607091290594 0.0493666709614824 0.185597793645999 0.0280669923704707 0.0155348180565683
"yip2" 0.0152545932021248 0.0115810088145325 0.0109686334025481 0.0268535359620075 0.0152303281061271 0.0281145998000513 0.0212542624275095 0.680000042441521 0.0383006023663483
"CG5885" 1.97845403085629 1.95104507997526 1.99272879879942 2.2800163651167 2.66817550692402 4.10116436002942 4.67788000797956 2.01718662347716 1.64313779738034
"CG4598" 0.00200848203361338 0.00490996507701975 0.00419030657154461 0.0100390172999699 0.00733675491001142 0.00714680759654505 0.00716607291560147 0.368943377334948 0.0300416226682068
"CG4594" 0.00893772399188042 0.0107625016483685 0.0105434660864994 0.0125215506999681 0.0130005369716173 0.00969074925597469 0.00505276155507315 0.110936689603572 0
"CG4592" 0.0546327748910989 0.0684654587641438 0.0707941863698881 0.0654211690588396 0.116664839466362 0.128469548477033 0.116567425823118 0.100419493133742 0.0589272148995031
"TbCMF46" 0.497917625733403 0.531320474437029 0.555057748148471 0.442467560294392 0.497460544308019 0.286636965771106 0.10848876566472 0.425973471203342 0.884138532008461
"CG42366" 0.000776724427260884 0.000780860318173429 0.00261527019854971 0.0101475339211856 0.00548410317520785 0.0023360106226862 0.00142800736566199 0.00530802467169867 0
"CG42367" 0 0 0.000473709140197728 0 0.000559591090350057 0.00116600915410467 0.000953005579466466 0 0
"CG31712" 0.0365443848385564 0.0562386852893554 0.165134010725519 0.21537449744985 0.323371002685259 0.391244728935776 0.501845007703453 0.159166744403582 0.0122637616098324
"CR45007" 0.0119086671115661 0.00767190297085556 0.00958859287218063 0.00659364347986336 0.00639143864328594 0.00672630108873647 0.0016230686092201 0.00386156544629467 0.00201024339624993
"Apf" 0.103433988760518 0.112577711873243 0.112550883854165 0.162799467367549 0.227405746721152 0.383301645237358 0.658755372999486 0.269599546721556 0.0806778010798534
"CG4619" 0.00875627508075715 0.0113618362277889 0.0128470223731141 0.0303622137289796 0.0418430157428079 0.110304666313421 0.182211282866115 0.0285936096310158 0
"CG5853" 0.00421351332512594 0.000764846226116052 0.00178377818888213 0.00218477103976874 0.00258045313675488 0.0022816285070037 0 0.0159747395870482 0.0167685355199504
"CR45949" 0 0.000218771825907944 0.000539868702447189 0 0.000825467544434534 0.000999701389195047 0 0 0
"CG13126" 0.00395471089587909 0.00537391331273841 0.00506442466056074 0.00691329919266518 0.00946474823197947 0.0174492512051103 0.0868726199706358 0.00511900666699428 0
"CG4709" 0.0032984740476379 0.0044256447053725 0.00404260927103319 0.0176621300058124 0.018877887416742 0.0591224352829195 0.192222877011944 0.018503791737264 0.0170340630158127
"CG5846" 0.078635923584195 0.164215681419152 0.183891261792652 0.173432493659516 0.199298817181877 0.267492844644586 0.533510627707807 0.136794450887214 0.0882654764531376
"CG4658" 0.00772098531628597 0.00907578332529814 0.0152643133047889 0.0384908426879942 0.0557754696601796 0.1350578599306 0.223396313135881 0.110079369067055 0.010386373078521
"CG5850" 0.191871451810081 0.197835989442013 0.203857242561302 0.235556913454473 0.206970255835873 0.220448696293349 0.187509197010297 0.164769806446303 0.20553889987927
"CR43683" 0.0146106797633305 0.00658959719766663 0.00538902939370988 0.00774092138661368 0.00323438884728454 0.00242859870817759 0.00552399278189629 0.0103867024953797 0
"Dref" 0.00169485544089857 0.00475103406139127 0.0049074439915708 0.00658580268303048 0.00988054692378319 0.0491980529860981 0.188713381133471 0.0274166343476242 0.00578433567194024
"RpL13" 0.185650059529968 0.153522360360732 0.181126753186942 0.513930562214997 0.701144917911526 2.50747163825401 12.2043825948267 5.17370831201969 0.212861927185864
"CR13130" 0.0202487131716492 0.0224322158536869 0.0195835494747362 0.0226745020735382 0.0241169696047054 0.0162840593734475 0.012336266960837 0.0108609052576017 0.016675699337141
"bib" 0.00706236421053432 0.00537966351739508 0.0125352635120871 0.0230471687260006 0.0315046561056762 0.0340390365673812 0.0357401758130462 0.00077462165928917 0
"Pka-R2" 1.99025065795214 1.91185626932277 1.66478419724161 1.50615041727519 1.31035008254657 0.863212388724612 0.425312215724443 1.2581682705908 2.03788605587806
"CR44294" 0 0.000534658841087796 0.000868705204576802 0.000932450489210149 0.00620298418824516 0.0237571804356762 0.0337016945497633 0.000417571962681761 0
"CG12128" 1.02807536699807 1.16200848701028 1.14764521059441 1.10255186352439 1.18474141011227 0.906992018381634 0.570876387118497 0.803853110821513 0.419483776002339
"CG1407" 0.596234075273878 0.594821143774976 0.740185562192242 0.809539240360787 1.25445474210277 1.36556988437339 1.47080401731318 0.452411274567396 0.424142431246982
"CG12129" 0.028891665370961 0.025321251127925 0.0251336514089108 0.180370347606518 0.265654793760859 1.60769654108576 3.40709128655247 0.0854614731641181 0.0309457095605307
"oys" 0.671896511335047 0.590618769570095 0.568646777432994 0.745329565632867 0.665025737135304 0.9235778927999 0.863864226879071 0.469413464918074 0.671140414813622
"CG34220" 0.00180843882415884 0.00133931994563184 0.000732732148434483 0.00492994547480305 0.00179797743546166 0 0 0 0
"CR44295" 0.0597303252652216 0.095159882027128 0.235124020331362 0.22392836499471 0.30453879805821 0.146708847355389 0.0330881321161911 0.0791398620275984 0.047181664582138
"COX7C" 0.0807229600316876 0.0716509419752607 0.059591364475906 0.176879762114262 0.0906822455496617 0.146174332632017 0.626885954920051 10.5127165374655 0.271712800474473
"CG44296" 14.062449666824 13.2348143211079 10.0533547078614 10.6201229982555 8.87711669333595 5.9752755041767 2.99110618292406 8.44700528151531 11.5535178418135
"sel" 0.333974706759381 0.338005086929667 0.382478311550411 0.405707637231061 0.438056530041519 0.657501240028882 0.816249767038584 0.392040868094506 0.4464108629572
"magu" 0.0012373159647167 0.00600102761420626 0.00678756557844345 0.00653546161297804 0.0108863096354151 0.0121744176184237 0.0179922217581764 0.0183535385012454 0
"CR44298" 0.00247510367047159 0.00600252808785963 0.00865262977271118 0.00405993168319322 0.00771936538879806 0.00245958866167651 0.00655167172455724 0.0240808240172831 0
"Def" 0 0.00133588541865765 0.000366358209539661 0 0.00104968060123752 0 0 0.00690511925241572 0
"PIG-N" 0.030377420092338 0.074864184828518 0.0986513643411223 0.174575575995607 0.181616046461707 0.247073885937986 0.17897934378258 0.0745952191748755 0.0369097031862889
"mRpL42" 0.393181164082283 0.476069402877586 0.792036570839318 1.24526862897958 2.07081814390995 2.91200196379881 4.00885881508561 0.952821121119998 0.418253110464126
"Cdc2rk" 0.00905862074214587 0.00500471827448517 0.0144383557309128 0.0861301078034289 0.120565607540419 0.550665115517384 0.675994890887733 0.0569057899724802 0.0517268731471565
"CG12920" 0.00300286303993582 0.000957931077279629 0.000963249781280556 0 0.00167692350932776 0.00386261628788306 0.00158115691037512 0.00066815156670852 0
"CG1371" 0.0115512970696074 0.0112660363856686 0.0192548742642041 0.0912744743736939 0.098330295238754 0.3128585192759 0.390784872164453 0.0925422591148871 0.00527827598838357
"egr" 0.01825609170482 0.0198573813419731 0.0181474461020652 0.0233471044819939 0.0206188086517043 0.0124436043831764 0.00445583025351678 0.0130323603779665 0.0400281291669587
"CG2269" 0.00129147457596692 0.00114641524863748 0.000568158107307652 0 0.00207508494621185 0.00447340521433285 0.0056998420748955 0 0
"sut4" 4.11633970846982 4.23896731024144 4.79988437262231 3.75146609836083 3.9549283257284 2.71385495905735 1.42265456940316 2.95203819798207 2.14701273763818
"Jra" 1.23396668071648 1.32750107177465 1.33333812072143 1.23384556115576 1.111619945029 0.808772507514748 0.616234284881216 0.98350365115927 1.09180385403319
"RpLP0-like" 0.00939721179311125 0.0185326249620108 0.0347984737230464 0.045199905105318 0.121284139641767 0.282106366633783 0.900747681996146 0.166564543045948 0.00644322839247251
"14-3-3zeta" 0.15461795711604 0.122926240299445 0.129872557341016 0.247124695335267 0.229194947855787 0.668199631024977 2.62708462416878 2.86844722863686 0.253970263197404
"Pfk" 2.48676793574108 2.10279627753169 1.1397894828573 2.18218956285164 1.07157511480654 1.10543610528487 0.97338314973596 1.51187501730469 2.57899302367201
"dmpd" 0.0672754815185749 0.105096545323411 0.207705757732186 0.349043343031223 0.499282044103531 0.755232640888078 0.962952623316029 0.0820683578239868 0.0725367948093799
"Ccs" 0.000845826973066924 0.0021841020236018 0.00154982062266908 0.00870852120810948 0.00362438429174034 0.0100228693948867 0.110587863646298 0.0449229403691115 0
